date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:22:36	990/990	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	E:/waheed/project_website/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:36	1057/1057	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	E:/waheed/project_website/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:36	1048/1048	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	E:/waheed/project_website/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:37	3072/3072	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	E:/waheed/project_website/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:37	3374/3374	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	E:/waheed/project_website/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:37	3010/3010	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	E:/waheed/project_website/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:37	3216/3216	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	E:/waheed/project_website/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:37	561/561	---M--	200	added ('OK')	image/png	etag:%226c71aa26eaf5c7a5a14d8239e2b3e6e1%22	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	E:/waheed/project_website/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:38	1672/1672	---M--	200	added ('OK')	image/png	etag:%22dea2b235f4b37c5774a8cb47f3424529%22	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	E:/waheed/project_website/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:38	2320/2320	---M--	200	added ('OK')	image/png	etag:%22a1463ff63d2b0a139f48be2db0641717%22	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	E:/waheed/project_website/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:38	361/361	---M--	200	added ('OK')	image/png	etag:%22e6aa6f7aada61660fea95ee320a8064a%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	E:/waheed/project_website/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:38	3034/3034	---M--	200	added ('OK')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	E:/waheed/project_website/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:39	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	E:/waheed/project_website/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:39	1314/1314	---M--	200	added ('OK')	image/png	etag:%22a97813aa1c8a5764999edfb5a5295281%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	E:/waheed/project_website/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:39	2831/2831	---M--	200	added ('OK')	image/png	etag:%225605efa1576bc2746410ce0ae77f5949%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	E:/waheed/project_website/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:40	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	E:/waheed/project_website/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:40	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	E:/waheed/project_website/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/sitecss/5e8f5d9bae8f137fbc83492a/40/5e8f5dc001e1e4727920d9c5/5e8f5dc701e1e4727920daed/2012/site.css)
19:22:41	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:22:58%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/62e570909b6a2e48267fd2ac/1659225764314/MCW010053.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/62e570909b6a2e48267fd2ac/1659225764314/MCW010053.6126f7.delayed	(from https://themarcus.com/portfolio/mc-w)
19:22:49	32576/32576	---M--	200	added ('OK')	image/jpeg	etag:CIvyg76YofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/6e9cecdc-40f4-477d-99e6-9ebbac428457/5H2A1923-1_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/6e9cecdc-40f4-477d-99e6-9ebbac428457/5H2A1923-1_19f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:22:50	30389/30389	---M--	200	added ('OK')	image/jpeg	etag:CPLC1r6YofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/bc94aaba-7d16-4c93-aa93-eea22c91ae7b/5H2A0652-02_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/bc94aaba-7d16-4c93-aa93-eea22c91ae7b/5H2A0652-02_19f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:22:55	29972/29972	---M--	200	added ('OK')	image/jpeg	etag:CM/7jsKYofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/74bcec55-2b73-45ef-a813-ab4c5e0c8be7/MCW020756.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/74bcec55-2b73-45ef-a813-ab4c5e0c8be7/MCW0207569f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:22:55	28363/28363	---M--	200	added ('OK')	image/jpeg	etag:CM2I4MKYofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/86596bc7-d301-4794-958e-02b9b45490a3/MCW010303.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/86596bc7-d301-4794-958e-02b9b45490a3/MCW0103039f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:22:58	25961/25961	---M--	200	added ('OK')	image/jpeg	etag:CM67276YofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/b3889e2c-58ad-47a3-9758-fc796807d19b/ZORRO_MCW_Shot_04_2468.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/b3889e2c-58ad-47a3-9758-fc796807d19b/ZORRO_MCW_Shot_04_24689f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:23:00	28302/28302	---M--	200	added ('OK')	image/jpeg	etag:CM2b/r+YofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/90e02038-a15c-43ae-acc9-92864fd4db0f/ZORRO_MCW_Shot_04_2349.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/90e02038-a15c-43ae-acc9-92864fd4db0f/ZORRO_MCW_Shot_04_23499f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:23:06	34358/34358	---M--	200	added ('OK')	image/jpeg	etag:CKK9y/aYofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/c69f983e-0b8d-4119-8d8b-9a255f3979bd/Fencing_MW_Shot_05_2704-1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/c69f983e-0b8d-4119-8d8b-9a255f3979bd/Fencing_MW_Shot_05_2704-19f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:23:06	50840/50840	---M--	200	added ('OK')	image/jpeg	etag:COmrisKYofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/873e99d9-869d-4555-b0b6-75098767f3ee/ZORRO_MCW_Shot_09_5364.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/873e99d9-869d-4555-b0b6-75098767f3ee/ZORRO_MCW_Shot_09_53649f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:23:11	30509/30509	---M--	200	added ('OK')	image/jpeg	etag:CJKA3fmYofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/7de4b9de-fb9e-4c93-affe-811a37d4f8aa/MCW5H2A2053.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/7de4b9de-fb9e-4c93-affe-811a37d4f8aa/MCW5H2A20539f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:23:11	31095/31095	---M--	200	added ('OK')	image/jpeg	etag:CKGEufWYofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/44bb2eb5-c991-498c-9bd4-713f8918c54d/MCW096358.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/44bb2eb5-c991-498c-9bd4-713f8918c54d/MCW0963589f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:23:17	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2027%20Oct%202022%2014:23:29%20UTC	https://themarcus.com/%22https://player.vimeo.com/video/509671894?h=a8dddccc04&amp;app_id=122963\%22	E:/waheed/project_website/themarcus.com/_https_/player.vimeo.com/video/509671894.6ef2f3.delayed	(from https://themarcus.com/portfolio/mc-w)
19:23:20	32926/32926	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22b8419ce2c65d73787347132767771ecc%22	https://themarcus.com/portfolio/%22https://player.vimeo.com/video/509671894?h=a8dddccc04&app_id=122963%22	E:/waheed/project_website/themarcus.com/portfolio/_https_/player.vimeo.com/video/509671894.6fae95.delayed	(from https://themarcus.com/portfolio/mc-w)
19:23:21	53354/53354	---M--	200	added ('OK')	image/jpeg	etag:CJ2EnPqYofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/0df18b81-d6cb-4932-a9b9-2247b61560a3/ZORRO_MCW_Shot_09_4979.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/0df18b81-d6cb-4932-a9b9-2247b61560a3/ZORRO_MCW_Shot_09_49799f6a.jpg	(from https://themarcus.com/portfolio/mc-w)
19:23:25	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2027%20Oct%202022%2014:23:39%20UTC	https://themarcus.com/%22https://player.vimeo.com/video/735557849?h=0154d20408&amp;app_id=122963\%22	E:/waheed/project_website/themarcus.com/_https_/player.vimeo.com/video/735557849.701e56.delayed	(from https://themarcus.com/portfolio/mc-w)
19:23:31	32926/32926	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22b8419ce2c65d73787347132767771ecc%22	https://themarcus.com/portfolio/%22https://player.vimeo.com/video/735557849?h=0154d20408&app_id=122963%22	E:/waheed/project_website/themarcus.com/portfolio/_https_/player.vimeo.com/video/735557849.715f83.delayed	(from https://themarcus.com/portfolio/mc-w)
19:23:32	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:23:48%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/62e5c6a42f07337554e844aa/1659226523088/ESPN_AustonMatthews_0342.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/62e5c6a42f07337554e844aa/1659226523088/ESPN_AustonMatthews_0342.7226f7.delayed	(from https://themarcus.com/portfolio/matthews)
19:23:38	25210/25210	---M--	200	added ('OK')	image/jpeg	etag:CIDZ9uPqofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/977e9e66-7b03-4c56-ab7f-c443bddf9867/AustonMatthewsCoverStory_08.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/977e9e66-7b03-4c56-ab7f-c443bddf9867/AustonMatthewsCoverStory_089f6a.jpg	(from https://themarcus.com/portfolio/matthews)
19:23:46	29139/29139	---M--	200	added ('OK')	image/jpeg	etag:CLW1xOPqofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/33e2b430-3c7e-477c-b384-39c03c1ec6b6/AustonMatthewsCoverStory_010.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/33e2b430-3c7e-477c-b384-39c03c1ec6b6/AustonMatthewsCoverStory_0109f6a.jpg	(from https://themarcus.com/portfolio/matthews)
19:23:46	480171/480171	---M--	200	added ('OK')	image/jpeg	etag:CO2w4/iiofkCEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1659206777030-5B8QJVMH4GMQD3OI58AK/MCW010053.jpg?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1659206777030-5B8QJVMH4GMQD3OI58AK/MCW01005343a3.jpg	(from https://themarcus.com/portfolio/mc-w)
19:23:49	24701/24701	---M--	200	added ('OK')	image/jpeg	etag:CNDSzePqofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/6cda1461-99f1-444a-994b-6bc2a6ed19eb/AustonMatthewsCoverStory_002.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/6cda1461-99f1-444a-994b-6bc2a6ed19eb/AustonMatthewsCoverStory_0029f6a.jpg	(from https://themarcus.com/portfolio/matthews)
19:23:51	12543/12543	---M--	200	added ('OK')	image/jpeg	etag:CNT3oJ3sofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/a11902d4-3779-4e6d-a5ec-0882a283ac61/__ESPNAustonMatthewsCover.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/a11902d4-3779-4e6d-a5ec-0882a283ac61/__ESPNAustonMatthewsCover9f6a.jpg	(from https://themarcus.com/portfolio/matthews)
19:23:55	30642/30642	---M--	200	added ('OK')	image/jpeg	etag:CND8ieTqofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/d512a8a6-5f37-4aee-9b5a-46f08252222d/AustonMatthewsCoverStory_003.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/d512a8a6-5f37-4aee-9b5a-46f08252222d/AustonMatthewsCoverStory_0039f6a.jpg	(from https://themarcus.com/portfolio/matthews)
19:23:55	26645/26645	---M--	200	added ('OK')	image/jpeg	etag:CO+/uZzsofkCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/f7802ec0-f089-4fde-8cb2-eb9fe11b67c5/AustonMatthewsCoverStory_011.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/f7802ec0-f089-4fde-8cb2-eb9fe11b67c5/AustonMatthewsCoverStory_0119f6a.jpg	(from https://themarcus.com/portfolio/matthews)
19:24:07	287485/287485	---M--	200	added ('OK')	image/jpeg	etag:CIC7wbXsofkCEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1659226505041-POYVT5O869YD8QFUCIPX/ESPN_AustonMatthews_0342.jpg?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1659226505041-POYVT5O869YD8QFUCIPX/ESPN_AustonMatthews_034243a3.jpg	(from https://themarcus.com/portfolio/matthews)
19:24:15	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2027%20Oct%202022%2014:24:13%20UTC	https://themarcus.com/%22https://player.vimeo.com/video/735076857?h=9c44322ba5&amp;app_id=122963\%22	E:/waheed/project_website/themarcus.com/_https_/player.vimeo.com/video/735076857.7ab160.delayed	(from https://themarcus.com/portfolio/matthews)
19:24:17	32926/32926	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22b8419ce2c65d73787347132767771ecc%22	https://themarcus.com/portfolio/%22https://player.vimeo.com/video/735076857?h=9c44322ba5&app_id=122963%22	E:/waheed/project_website/themarcus.com/portfolio/_https_/player.vimeo.com/video/735076857.7b8b64.delayed	(from https://themarcus.com/portfolio/matthews)
19:24:18	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:24:35%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5eb45382d426070f798f824c/1614399857555/181219_ME_Bounce_01_0202_A.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5eb45382d426070f798f824c/1614399857555/181219_ME_Bounce_01_0202_A.7c26f7.delayed	(from https://themarcus.com/portfolio/amoeba)
19:24:22	3838022/3838022	---M-Z	200	added ('OK')	text/javascript	etag:%222d2582ae2d65e0c6a66140b0472e4960%22	http://assets.squarespace.com/universal/scripts-compressed/commerce-checkout-28300fc74fd63585723be-min.en-US.js	E:/waheed/project_website/assets.squarespace.com/universal/scripts-compressed/commerce-checkout-28300fc74fd63585723be-min.en-US.js	(from https://themarcus.com/cart)
19:24:23	35864/35864	---M--	200	added ('OK')	image/jpeg	etag:CNvC3Kycie8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/8a14a6d7-7e9d-4b9b-bb87-b89744669f4a/181219_ME_Bounce_01_0042_04.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/8a14a6d7-7e9d-4b9b-bb87-b89744669f4a/181219_ME_Bounce_01_0042_049f6a.jpg	(from https://themarcus.com/portfolio/amoeba)
